plot,plot_section,plot_section_label,month_order,month,survey_date,observation_source,genet,species,is_baseline_genet,present,surviving_from_baseline,died_from_baseline_this_month,area,area_m2,plot_area_m2,percent_cover_of_plot,taglab_area_units
Plot C,all,Plot C,3,June,2026-06-06,interval_end,0-0__93,Porites porites,TRUE,TRUE,TRUE,FALSE,5.995,5.995e-4,480,1.2489583333333333e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,0-0__94,Porites porites,TRUE,TRUE,TRUE,FALSE,4.045,4.0449999999999997e-4,480,8.427083333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,0-0__95,Porites porites,TRUE,TRUE,TRUE,FALSE,5.0025,5.0025e-4,480,1.0421875000000001e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,0-0__96,Porites porites,TRUE,TRUE,TRUE,FALSE,1.4425,1.4424999999999998e-4,480,3.005208333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,0-0__97,Porites porites,TRUE,TRUE,TRUE,FALSE,9.7025,9.702500000000001e-4,480,2.021354166666667e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,0-0__98,Porites porites,TRUE,TRUE,TRUE,FALSE,0.85,8.499999999999999e-5,480,1.770833333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,0-0__99,Porites porites,TRUE,TRUE,TRUE,FALSE,4.0725,4.0725e-4,480,8.484375e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__0,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,25.345,0.0025345,480,5.280208333333334e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__1,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.6625,6.625e-5,480,1.3802083333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__10,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.935,9.350000000000001e-5,480,1.9479166666666668e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__100,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.7225,4.7225e-4,480,9.838541666666668e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__101,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,8.215,8.215e-4,480,1.7114583333333334e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,NA,1-0__102,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__103,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.0925,7.0925e-4,480,1.4776041666666667e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__104,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.2425,5.2425e-4,480,1.0921875e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__105,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.33,4.33e-4,480,9.020833333333334e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__106,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.33,3.33e-4,480,6.9375e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__107,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.9825,6.9825e-4,480,1.4546875e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__108,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,1.66,1.66e-4,480,3.458333333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__109,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.7675,2.7675000000000003e-4,480,5.765625e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__11,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.865,8.65e-5,480,1.8020833333333332e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__110,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.02,2.02e-4,480,4.208333333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__111,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.87,2.8700000000000004e-4,480,5.979166666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__112,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.135,3.135e-4,480,6.53125e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__113,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.265,3.265e-4,480,6.802083333333334e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__114,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.17,4.17e-4,480,8.6875e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__115,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.18,5.18e-4,480,1.0791666666666667e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__116,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.9,2.9e-4,480,6.041666666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__117,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.0425,3.0425e-4,480,6.338541666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__118,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.91,6.91e-4,480,1.439583333333333e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__119,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,1.9325,1.9325e-4,480,4.026041666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__12,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.9875,9.875e-5,480,2.0572916666666668e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__120,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.305,2.3050000000000002e-4,480,4.802083333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__121,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.57,3.57e-4,480,7.4375e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__122,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.25,5.25e-4,480,1.09375e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__123,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.5125,4.5125e-4,480,9.401041666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__124,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,1.31,1.31e-4,480,2.7291666666666668e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__125,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.15,5.15e-4,480,1.0729166666666668e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__126,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.055,5.055e-4,480,1.0531249999999999e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__127,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.34,3.34e-4,480,6.958333333333334e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__128,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,0.7325,7.325e-5,480,1.5260416666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__129,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.92,5.92e-4,480,1.233333333333333e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__13,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.6125,1.6125000000000002e-4,480,3.359375e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__130,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,8.975,8.975e-4,480,1.8697916666666665e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__131,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.5375,3.5375e-4,480,7.369791666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__132,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.2475,3.2475e-4,480,6.765625000000001e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__133,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,10.3175,0.0010317500000000001,480,2.149479166666667e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__134,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.7375,5.737499999999999e-4,480,1.1953125e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__135,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.385,3.385e-4,480,7.052083333333332e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__136,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.44,2.44e-4,480,5.083333333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__137,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.555,6.554999999999999e-4,480,1.365625e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__138,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,1.325,1.325e-4,480,2.7604166666666666e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__139,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3,3e-4,480,6.25e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__14,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.39,1.39e-4,480,2.895833333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__140,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__141,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.6825,2.6825e-4,480,5.588541666666666e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__142,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.8575,5.8575e-4,480,1.2203125e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__143,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.635,5.635e-4,480,1.1739583333333333e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__144,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.14,4.14e-4,480,8.625e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__145,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.9925,5.9925e-4,480,1.2484374999999998e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__146,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.2425,5.2425e-4,480,1.0921875e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__147,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.0375,5.0375e-4,480,1.0494791666666666e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__148,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.5775,2.5775e-4,480,5.369791666666666e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__149,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.8475,6.8475e-4,480,1.4265625000000002e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__15,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.7175,7.175000000000001e-5,480,1.4947916666666668e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__150,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,25.0675,0.00250675,480,5.222395833333333e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__151,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.675,5.675e-4,480,1.1822916666666666e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__152,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,1.4025,1.4025000000000002e-4,480,2.9218750000000005e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__153,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.9825,3.9825e-4,480,8.296875e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__154,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,2.525,2.525e-4,480,5.260416666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__155,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.5575,5.5575e-4,480,1.1578125000000001e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__156,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,1.3275,1.3275e-4,480,2.765625e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__157,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.28,5.28e-4,480,1.1000000000000002e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__158,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.805,6.805e-4,480,1.4177083333333332e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__159,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.1425,3.1425e-4,480,6.546875e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__16,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.4925,1.4925e-4,480,3.109375e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__160,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,5.89,5.89e-4,480,1.2270833333333334e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__161,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.8925,3.8925e-4,480,8.109375e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__162,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,3.95,3.95e-4,480,8.229166666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__163,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,6.045,6.045e-4,480,1.2593750000000002e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__164,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.6975,4.6974999999999995e-4,480,9.786458333333332e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__165,Montastraea cavernosa,TRUE,TRUE,TRUE,FALSE,4.745,4.745e-4,480,9.885416666666666e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,NA,1-0__166,Montastraea cavernosa,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__167,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.6225,6.6225e-4,480,1.3796875e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__168,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,1.845,1.8449999999999999e-4,480,3.843749999999999e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__169,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.85,4.8499999999999997e-4,480,1.0104166666666665e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__17,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.53,5.3e-5,480,1.1041666666666666e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__170,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.9825,4.9825e-4,480,1.0380208333333334e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__171,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.1375,3.1375e-4,480,6.536458333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__172,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.5075,6.507500000000001e-4,480,1.3557291666666668e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__173,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,9.26,9.26e-4,480,1.9291666666666668e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__174,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.125,3.125e-4,480,6.510416666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__175,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.72,4.72e-4,480,9.833333333333333e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__176,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,8.8825,8.8825e-4,480,1.8505208333333335e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__177,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.405,3.405e-4,480,7.09375e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__178,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.6775,6.6775e-4,480,1.3911458333333335e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__179,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.6375,2.6375000000000004e-4,480,5.494791666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__18,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.9525,9.525e-5,480,1.984375e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__180,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.575,2.575e-4,480,5.364583333333334e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__181,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.69,4.69e-4,480,9.770833333333334e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__182,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,31.09,0.003109,480,6.477083333333333e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__183,Porites porites,TRUE,TRUE,TRUE,FALSE,3.8075,3.8075e-4,480,7.932291666666666e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__184,Porites porites,TRUE,TRUE,TRUE,FALSE,6.7725,6.7725e-4,480,1.4109375000000002e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__185,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,18.0425,0.00180425,480,3.758854166666667e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__186,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,19.065,0.0019065000000000002,480,3.971875e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__187,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.4525,4.4524999999999995e-4,480,9.276041666666665e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__188,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.345,2.345e-4,480,4.885416666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__189,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.03,7.030000000000001e-4,480,1.4645833333333335e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__19,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.6075,6.0750000000000006e-5,480,1.2656250000000001e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__190,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.1725,6.172500000000001e-4,480,1.2859375000000002e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__191,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,1.6175,1.6175e-4,480,3.369791666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__192,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.6125,3.6124999999999997e-4,480,7.526041666666666e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__193,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.5775,5.5775e-4,480,1.1619791666666666e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__194,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.655,7.655e-4,480,1.5947916666666668e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__195,Porites porites,TRUE,TRUE,TRUE,FALSE,8.27,8.269999999999999e-4,480,1.7229166666666665e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__196,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.8475,2.8475e-4,480,5.9322916666666664e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__197,Porites porites,TRUE,TRUE,TRUE,FALSE,6.19,6.190000000000001e-4,480,1.2895833333333336e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__198,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.8175,3.8175e-4,480,7.953125e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__199,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.64,5.639999999999999e-4,480,1.1749999999999998e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__2,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.4775,4.7749999999999995e-5,480,9.947916666666667e-6,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__20,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.165,1.165e-4,480,2.4270833333333335e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__200,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.0225,4.0225e-4,480,8.3802083333333325e-05,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__201,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.4075,6.407499999999999e-4,480,1.334895833333333e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,NA,1-0__202,Orbicella franksi,TRUE,FALSE,FALSE,TRUE,0,0,NA,NA,NA
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__203,Porites porites,TRUE,TRUE,TRUE,FALSE,8.28,8.28e-4,480,1.725e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__204,Porites porites,TRUE,TRUE,TRUE,FALSE,5.575,5.575e-4,480,1.1614583333333335e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__205,Porites porites,TRUE,TRUE,TRUE,FALSE,5.325,5.325e-4,480,1.1093749999999999e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__206,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.4575,7.4575e-4,480,1.5536458333333334e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__207,Porites porites,TRUE,TRUE,TRUE,FALSE,7.0975,7.0975e-4,480,1.4786458333333332e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__208,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.1925,0.00071924999999999995,480,1.4984374999999997e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__209,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.68,5.679999999999999e-4,480,1.1833333333333331e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__21,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.5975,5.975e-5,480,1.2447916666666667e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__210,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.1825,5.1825e-4,480,1.0796875e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__211,Porites porites,TRUE,TRUE,TRUE,FALSE,7.7725,7.7725e-4,480,1.619270833333333e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__212,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.225,6.225e-4,480,1.296875e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__213,Porites porites,TRUE,TRUE,TRUE,FALSE,7.565,7.565e-4,480,1.5760416666666665e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__214,Porites porites,TRUE,TRUE,TRUE,FALSE,5.1025,5.1025e-4,480,1.0630208333333332e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__215,Porites porites,TRUE,TRUE,TRUE,FALSE,6.655,6.655000000000001e-4,480,1.3864583333333337e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__216,Porites porites,TRUE,TRUE,TRUE,FALSE,6.2325,6.2325e-4,480,1.2984375e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__217,Porites porites,TRUE,TRUE,TRUE,FALSE,8.43,8.43e-4,480,1.75625e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__218,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.6375,5.6375e-4,480,1.1744791666666667e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__219,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.2575,7.2575e-4,480,1.5119791666666667e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__22,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.5475,5.4749999999999996e-5,480,1.140625e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__220,Porites porites,TRUE,TRUE,TRUE,FALSE,7.075,7.075e-4,480,1.4739583333333334e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__221,Porites porites,TRUE,TRUE,TRUE,FALSE,9.1625,9.1625e-4,480,1.9088541666666665e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__222,Porites porites,TRUE,TRUE,TRUE,FALSE,6.8925,6.8925e-4,480,1.4359375e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__223,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.455,7.455e-4,480,1.553125e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__224,Porites porites,TRUE,TRUE,TRUE,FALSE,1.97,1.97e-4,480,4.1041666666666664e-5,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__225,Porites porites,TRUE,TRUE,TRUE,FALSE,5.54,5.54e-4,480,1.1541666666666668e-4,cm2
Plot C,all,Plot C,3,June,2026-06-06,interval_end,1-0__226,Porites porites,TRUE,TRUE,TRUE,FALSE,7.5325,7.5325e-4,480,1.5692708333333333e-4,cm2
